SKU,ITEMNAME,ITEMTYPE,VINTAGE,PRICEPERUNIT,TOTALQTY,CATID,DEPID,PACKID,SIZEID,NONTAXABLE,TAX1,NONACTIVE,ITEMLEVEL,CONTROLSKU,KEYWORD
51827,ECLIPSE ORANGE (HIGH WEST),0,,29.99,-4,607,21,,,0,1,0,0,,ECLIPSE ORANGE (HIGH WEST) [ORANGE TOP]
51921,CISCO GREY LADY 12OZ NR CS,6,,9.99,0,607,21,3,15,0,1,0,1,72269,CISCO GREY LADY 12OZ NR CS 12 OZ 6-PACK
51922,CISCO GREY LADY 12OZ NR CS,6,,3,0,607,21,1,15,0,1,0,2,72269,CISCO GREY LADY 12OZ NR CS 12 OZ SINGLE
52004,HEAVY SEAS GREAT PUMPKIN 22OZ,0,,7.99,3,607,21,,20,0,1,0,0,,HEAVY SEAS GREAT PUMPKIN 22OZ [GREAT PUMPKIN 22OZ] 22 OZ
52034,SIERRA NEVADA BEER CAMP 24OZ,0,,3.99,-1,607,21,,24,0,1,0,0,,SIERRA NEVADA BEER CAMP 24OZ 24 OZ
52045,WHOLE HOG RUSSIAN IMP STOUT,6,,2.5,0,607,21,1,,0,1,0,2,82366,WHOLE HOG RUSSIAN IMP STOUT SINGLE
52052,FEGLEY BREW INSIDIOUS 12OZ CS,6,,4,0,607,21,1,15,0,1,0,2,74974,FEGLEY BREW INSIDIOUS 12OZ CS 12 OZ SINGLE
52057,CISCO WHALES TAIL NR ,6,,3,0,607,21,1,15,0,1,0,2,72487,CISCO WHALES TAIL NR  12 OZ SINGLE
52069,HEAVY SEAS DBL CANNON IPA,6,,2.5,0,607,21,1,15,0,1,0,2,72347,HEAVY SEAS DBL CANNON IPA 12 OZ SINGLE
52119,BROOKLYN MONSTER ALE 05  SNG,6,,2.49,0,607,21,1,,0,1,0,2,79488,BROOKLYN MONSTER ALE 05  SNG SINGLE
52122,CISCO PUMPLE DRUMKIN CAN CASE,6,,36.99,0,607,21,8,,0,1,0,0,72122,CISCO PUMPLE DRUMKIN CAN CASE 24-PACK
52123,CISCO PUMPLE DRUMKIN CAN CASE,6,,18.99,-1,607,21,6,,0,1,0,1,72122,CISCO PUMPLE DRUMKIN CAN CASE 12-PACK
52161,VICTORY SWING 12OZ NR 6PK,6,,9.99,-1,607,21,3,15,0,1,0,1,71444,VICTORY SWING 12OZ NR 6PK 12 OZ 6-PACK
52190,MUDDY PUMPKIN SMASHER ,6,,2.5,0,607,21,1,15,0,1,0,2,71547,MUDDY PUMPKIN SMASHER  12 OZ SINGLE
52248,CLOWN SHOES CHOCO SOMBRERO SNG,6,,2.99,0,607,21,1,,0,1,0,2,72897,CLOWN SHOES CHOCO SOMBRERO SNG SINGLE
52255,SARANAC BLUE BLONDE ALE NR CS,6,,7.99,2,607,21,3,,0,1,0,1,76055,SARANAC BLUE BLONDE ALE NR CS 6-PACK
52269,CISCO GREY LADY 12OZ NR CS,6,,36.99,1,607,21,8,15,0,1,0,0,72269,CISCO GREY LADY 12OZ NR CS 12 OZ 24-PACK
52347,HEAVY SEAS DBL CANNON IPA,6,,39.99,1,607,21,8,15,0,1,0,0,72347,HEAVY SEAS DBL CANNON IPA 12 OZ 24-PACK
52357,FIRESTONE EASY JACK IPA 12PK C,6,,37.99,1,607,21,8,15,0,1,0,0,72357,FIRESTONE EASY JACK IPA 12PK C 12 OZ 24-PACK
52359,ABITA PURPLE HAZE 12OZ CAN CS,6,,34.99,0,607,21,8,15,0,1,0,0,72359,ABITA PURPLE HAZE 12OZ CAN CS 12 OZ 24-PACK
52360,ABITA PURPLE HAZE 12OZ 12PK CN,6,,18.49,0,607,21,6,15,0,1,0,1,72359,ABITA PURPLE HAZE 12OZ 12PK CN 12 OZ 12-PACK
52361,KENTUCKY BOURBON BARREL ST 4PK,6,,12.99,0,607,21,2,,0,1,0,1,78038,KENTUCKY BOURBON BARREL ST 4PK 4-PACK
52372,CAPTAIN LAWRENCE SEEK ALPHA SN,6,,3.99,0,607,21,1,,0,1,0,2,72793,CAPTAIN LAWRENCE SEEK ALPHA SN SINGLE
52375,STOLZLE CHARDONAY 6PK,6,,49.99,-1,429,46,3,,0,1,0,0,72375,STOLZLE CHARDONAY 6PK 6-PACK
52376,STOLZLE CHARDONNAY SNG,6,,9.99,-2,429,46,1,,0,1,0,1,72375,STOLZLE CHARDONNAY SNG SINGLE
52391,EPIC BREW ESCAPE IPA 6PK,6,,10.99,-4,607,21,3,,0,1,0,1,72392,EPIC BREW ESCAPE IPA 6PK 6-PACK
52392,EPIC BREW ESCAPE IPA CASE,6,,39.99,0,607,21,8,,0,1,0,0,72392,EPIC BREW ESCAPE IPA CASE 24-PACK
52393,EPIC BREW ESCAPE IPA SNG,6,,2.99,0,607,21,1,,0,1,0,2,72392,EPIC BREW ESCAPE IPA SNG SINGLE
52399,TREE RIPE SWEET & SOUR 64OZ,0,,5.99,0,422,43,,19,0,1,0,0,,TREE RIPE SWEET & SOUR 64OZ 64 OZ
52409,WHOLE HOG PEACH HEFEWEIZEN CS,6,,2.5,0,607,21,1,,0,1,0,2,73044,WHOLE HOG PEACH HEFEWEIZEN CS SINGLE
52437,LOST ABBEY MO-BETTA-BRETTA12OZ,0,,9.99,0,607,21,,15,0,1,0,0,,LOST ABBEY MO-BETTA-BRETTA12OZ 12 OZ
52472,MR & MRS T STRAW DAIQ MIX QT,0,,3.99,18,422,43,,,0,1,0,0,,MR & MRS T STRAW DAIQ MIX QT
52475,HARPOON SUMMER 2/12PK CS CANS,6,,17.99,0,607,21,6,,0,1,0,1,72788,HARPOON SUMMER 2/12PK CS CANS 12-PACK
52478,ROBINSON IRON MAIDEN TROOPER ,0,,4.99,7,607,21,,,0,1,0,0,,ROBINSON IRON MAIDEN TROOPER 
52479,EASTERN BLOOMING CHAMP GLASS,0,,19.99,-10,429,46,,,0,1,0,0,,EASTERN BLOOMING CHAMP GLASS
52485,SPEAKEASY TALLULAH ,6,,2.5,0,607,21,1,15,0,1,0,2,82696,SPEAKEASY TALLULAH  12 OZ SINGLE
52487,CISCO WHALES TAIL NR ,6,,36.99,1,607,21,8,15,0,1,0,0,72487,CISCO WHALES TAIL NR  12 OZ 24-PACK
52488,CISCO WHALES TAIL NR ,6,,9.99,0,607,21,3,15,0,1,0,1,72487,CISCO WHALES TAIL NR  12 OZ 6-PACK
52489,SCREW IT WINE  BAG,0,,1.99,2,429,46,,,0,1,0,0,,SCREW IT WINE  BAG
52497,GOLF CLUB WINE RACK,0,,7.99,-1,429,46,,,0,1,0,0,,GOLF CLUB WINE RACK
52500,LAGUNITAS LT SUMPIN EXTRA SNG,6,,2.5,0,607,21,1,,0,1,0,2,77975,LAGUNITAS LT SUMPIN EXTRA SNG SINGLE
52513,9OZ TASTING GLASSES,0,,3.99,-1,429,46,,,0,1,0,0,,9OZ TASTING GLASSES
52520,FLYING DOG COLUMBUS SINGLE SNG,6,,2.99,0,607,21,1,,0,1,0,2,72566,FLYING DOG COLUMBUS SINGLE SNG SINGLE
52533,WYNDRIDGE LAUGHING CROW CASE,6,,2.5,5,607,21,1,,0,1,0,2,73594,WYNDRIDGE LAUGHING CROW CASE SINGLE
52545,SIXPOINT 4 BEANS CAN SNG,6,,3.99,0,607,21,1,,0,1,0,2,77308,SIXPOINT 4 BEANS CAN SNG SINGLE
52547,PETITE DECANTER 28OZ,0,,14.99,6,429,46,,28,0,1,0,0,,PETITE DECANTER 28OZ 8 OZ
52557,CASPER WHITE STOUT CAN CASE,6,,2.5,0,607,21,1,,0,1,0,2,90218,CASPER WHITE STOUT CAN CASE SINGLE
52566,FLYING DOG COLUMBUS SINGLE CS,6,,49.99,0,607,21,8,,0,1,0,0,72566,FLYING DOG COLUMBUS SINGLE CS 24-PACK
52567,FLYING DOG COLUMBUS SINGLE 6PK,6,,12.99,-1,607,21,3,,0,1,0,1,72566,FLYING DOG COLUMBUS SINGLE 6PK 6-PACK
52592,MAZARO WINGBACK BRANDY SNG,6,,7.99,1,429,46,1,,0,1,0,1,72707,MAZARO WINGBACK BRANDY SNG SINGLE
52599,GREEN FLASH CITRA SESSION CASE,6,,38.99,0,607,21,8,,0,1,0,0,72599,GREEN FLASH CITRA SESSION CASE 24-PACK
52600,GREEN FLASH CITRA SESSION CASE,6,,9.99,0,607,21,3,,0,1,0,1,72599,GREEN FLASH CITRA SESSION CASE 6-PACK
52604,BITTER TRUTH ORANGE BITTERS,0,,13.99,0,422,43,,4,0,1,0,0,,BITTER TRUTH ORANGE BITTERS 200 ML
52611,ABITA PECAN HARVEST 12OZ SNG,6,,2.5,5,607,21,1,15,0,1,0,2,76692,ABITA PECAN HARVEST 12OZ SNG 12 OZ SINGLE
52633,LANCASTER BAKED PUMPKIN SNG,6,,2.5,0,607,21,1,,0,1,0,2,72690,LANCASTER BAKED PUMPKIN SNG SINGLE
52645,CORONADO ISLANDER IPA CASE,6,,2.5,0,607,21,1,,0,1,0,2,74590,CORONADO ISLANDER IPA CASE SINGLE
52657,SKULL SHOT GLASSES,0,,9.99,4,432,46,,,0,1,0,0,,SKULL SHOT GLASSES
52663,FINCH'S SOBEK&SET 16OZ CAN SNG,6,,3,0,607,21,1,16,0,1,0,2,81591,FINCH'S SOBEK&SET 16OZ CAN SNG 16 OZ SINGLE
52684,LIBBEY CRAFT BREW GLASS &STAND,0,,21.99,2,429,46,,,0,1,0,0,,LIBBEY CRAFT BREW GLASS &STAND
52685,HORNY GOAT HOPPED UP CAN SNG,6,,2.5,0,607,21,1,,0,1,0,2,72738,HORNY GOAT HOPPED UP CAN SNG SINGLE
52686,BEACH HAUS KICK BACK SNG,6,,2.99,5,607,21,1,,0,1,0,2,79507,BEACH HAUS KICK BACK SNG SINGLE
52687,GLITTER PINK SHINY BAG,0,,1.99,3,429,46,,,0,1,0,0,,GLITTER PINK SHINY BAG
52690,LANCASTER BAKED PUMPKIN CS,6,,40.99,0,607,21,8,,0,1,0,0,72690,LANCASTER BAKED PUMPKIN CS 24-PACK
52691,LANCASTER BAKED PUMPKIN 6PK,6,,9.99,-5,607,21,3,,0,1,0,1,72690,LANCASTER BAKED PUMPKIN 6PK 6-PACK
52694,CONGRATS WINE BAG,0,,3.5,2,429,46,,,0,1,0,0,,CONGRATS WINE BAG
52707,MAZARO WINGBACK BRANDY 2PK SET,6,,13.99,2,429,46,10,,0,1,0,0,72707,MAZARO WINGBACK BRANDY 2PK SET 2-PACK
52726,STOPPER AND POURER,0,,6.99,-2,429,46,,,0,1,0,0,,STOPPER AND POURER
52735,21ST AMEND FIRESIDE CHAT12OZCS,6,,1.75,0,607,21,1,15,0,1,0,2,81687,21ST AMEND FIRESIDE CHAT12OZCS 12 OZ SINGLE
52737,HORNY GOAT HOPPED UP CAN 6PK,6,,7.99,0,607,21,3,,0,1,0,1,72738,HORNY GOAT HOPPED UP CAN 6PK 6-PACK
52738,HORNY GOAT HOPPED UP CAN CS,6,,29.99,0,607,21,8,,0,1,0,0,72738,HORNY GOAT HOPPED UP CAN CS 24-PACK
52788,HARPOON SUMMER 2/12PK CS CANS,6,,33.99,5,607,21,8,,0,1,0,0,72788,HARPOON SUMMER 2/12PK CS CANS 24-PACK
52792,CAPTAIN LAWRENCE SEEK ALPHA 4P,6,,11.99,0,607,21,2,,0,1,0,1,72793,CAPTAIN LAWRENCE SEEK ALPHA 4P 4-PACK
52793,CAPTAIN LAWRENCE SEEK ALPHA CS,6,,65.99,2,607,21,8,,0,1,0,0,72793,CAPTAIN LAWRENCE SEEK ALPHA CS 24-PACK
52794,HEAVY SEAS DBL CANNON IPA,6,,10.99,0,607,21,3,15,0,1,0,1,72347,HEAVY SEAS DBL CANNON IPA 12 OZ 6-PACK
52804,BLUE POINT SUMMER ALE CASE,6,,36.99,0,607,21,8,,0,1,0,0,72804,BLUE POINT SUMMER ALE CASE 24-PACK
52828,CORONADO ORANGE AVENUE WIT ,6,,2.5,0,607,21,1,,0,1,0,2,74598,CORONADO ORANGE AVENUE WIT  SINGLE
52831,MIDNIGHT BISTRO FOLDING BOX,0,,4.5,2,429,46,,,0,1,0,0,,MIDNIGHT BISTRO FOLDING BOX
52834,GOVINO GLASSES SINGLE,6,,2.99,2,429,46,1,,0,1,0,1,84737,GOVINO GLASSES SINGLE SINGLE
52837,BRONX RYE ALE CAN ,6,,2.5,0,607,21,1,15,0,1,0,2,77759,BRONX RYE ALE CAN  12 OZ SINGLE
52845,SAUCONY MAPLE MISTRESS  CASE,6,,2.99,0,607,21,1,,0,1,0,2,77196,SAUCONY MAPLE MISTRESS  CASE SINGLE
52851,BLUE SNOW FLAKE GIFT BAG,0,,1.25,-5,429,46,,,0,1,0,0,,BLUE SNOW FLAKE GIFT BAG
52852,MOA BREWING PALE ALE 12.7OZ,0,,5.25,4,607,21,,14,0,1,0,0,,MOA BREWING PALE ALE 12.7OZ 7 OZ
52860,BRECKENRIDGE AVALANCHE ,6,,36.99,0,607,21,8,,0,1,0,0,70197,BRECKENRIDGE AVALANCHE  24-PACK
52862,BRECKENRIDGE AVALANCHE ,6,,2.5,4,607,21,1,,0,1,0,2,70197,BRECKENRIDGE AVALANCHE  SINGLE
52863,ALLAGASH INTERLUDE ,0,,56.99,0,607,21,,9,0,1,0,0,,ALLAGASH INTERLUDE  1.5 LT
52874,HEAVY SEAS RED SKY 22OZ,0,,7.99,4,607,21,,20,0,1,0,0,,HEAVY SEAS RED SKY 22OZ [RED SKY AT MORNING 2] 22 OZ
52885,MANZANITA ENLIGHTENMINT 22OZ,0,,6.99,1,607,21,,20,0,1,0,0,,MANZANITA ENLIGHTENMINT 22OZ 22 OZ
52888,ASSORTED SHIMMERING BAGS,0,,2.49,-2,429,46,,,0,1,0,0,,ASSORTED SHIMMERING BAGS
52891,MUDDY BLUEBERRY BLONDE CASE,6,,2.99,-3,607,21,1,,0,1,0,2,83632,MUDDY BLUEBERRY BLONDE CASE SINGLE
52894,GO GIRL IT'S YOUR BIRTHDAY BAG,0,,1.99,1,429,46,,,0,1,0,0,,GO GIRL IT'S YOUR BIRTHDAY BAG
52897,CLOWN SHOES CHOCO SOMBRERO CS,6,,49.99,0,607,21,8,,0,1,0,0,72897,CLOWN SHOES CHOCO SOMBRERO CS 24-PACK
52898,CLOWN SHOES CHOCO SOMBRERO 4PK,6,,8.99,1,607,21,2,,0,1,0,1,72897,CLOWN SHOES CHOCO SOMBRERO 4PK 4-PACK
52900,SUSHI SAKE SET,0,,21.99,1,429,46,,,0,1,0,0,,SUSHI SAKE SET [SUSHI SAKE]
52906,CAPTAIN LAWRENCE GOLD DELIC SN,6,,3.5,0,607,21,1,,0,1,0,2,74858,CAPTAIN LAWRENCE GOLD DELIC SN SINGLE
52907,RIVERTOWNE SASSAMANASH SNG,6,,2.5,0,607,21,1,,0,1,0,2,78306,RIVERTOWNE SASSAMANASH SNG SINGLE
52917,TWO ROADS ROUTE OF ALL EVIL CS,6,,2.5,0,607,21,1,,0,1,0,2,82292,TWO ROADS ROUTE OF ALL EVIL CS SINGLE
52940,SHIPYARD GINGERBREADHEAD CASE,6,,2.5,0,607,21,1,,0,1,0,2,83582,SHIPYARD GINGERBREADHEAD CASE SINGLE
52950,GREEN FLASH CITRA SESSION CASE,6,,2.5,0,607,21,1,,0,1,0,2,72599,GREEN FLASH CITRA SESSION CASE SINGLE
52951,FLYING DOG KUJO 12OZ NR SINGLE,6,,2.99,0,607,21,1,15,0,1,0,2,89152,FLYING DOG KUJO 12OZ NR SINGLE 12 OZ SINGLE
52976,ASTOR CHOCOLATE LIQUEUR CUPS,0,,8.99,1,432,46,,,0,1,0,0,,ASTOR CHOCOLATE LIQUEUR CUPS
52977,SANTAS BELT 2 BOTTLE  GIFT BAG,0,,2.99,20,432,46,,,0,1,0,0,,SANTAS BELT 2 BOTTLE  GIFT BAG
52978,MAINE BEER TINY BEAUT 16.9OZ,0,,6.99,4,607,21,,16,0,1,0,0,,MAINE BEER TINY BEAUT 16.9OZ 16 OZ
52988,WILD ONION DRAGO 6/4PK CASE,6,,4.99,0,607,21,1,,0,1,0,2,82037,WILD ONION DRAGO 6/4PK CASE SINGLE
52989,BEACH HAUS WINTER RENTAL ,6,,2.99,0,607,21,1,,0,1,0,2,90148,BEACH HAUS WINTER RENTAL  SINGLE
52991,HAPPY HOLIDAY GIFT BAG,0,,1.99,-10,429,46,,,0,1,0,0,,HAPPY HOLIDAY GIFT BAG
53012,TRANSMITTER BRETT GOLDEN 750,0,,14.99,0,607,21,,7,0,1,0,0,,TRANSMITTER BRETT GOLDEN 750 750 ML
53014,DE PROEF LONG TOOTH 750ML,0,,15.99,1,607,21,,7,0,1,0,0,,DE PROEF LONG TOOTH 750ML 750 ML
53022,HORNY GOAT ARCHER CAN ,6,,44.99,0,607,21,8,16,0,1,0,0,73022,HORNY GOAT ARCHER CAN  16 OZ 24-PACK
53023,HORNY GOAT ARCHER CAN ,6,,7.99,2,607,21,2,16,0,1,0,1,73022,HORNY GOAT ARCHER CAN  16 OZ 4-PACK
53027,MAZEL TOV WINE  BAG,0,,1.99,1,429,46,,,0,1,0,0,,MAZEL TOV WINE  BAG
53044,WHOLE HOG PEACH HEFEWEIZEN CS,6,,47.99,1,607,21,8,,0,1,0,0,73044,WHOLE HOG PEACH HEFEWEIZEN CS 24-PACK
53047,POP GOES THE PARTY BAGS,0,,1.99,3,429,46,,,0,1,0,0,,POP GOES THE PARTY BAGS
53056,RUDOLPH WINE BAG,0,,1.99,5,429,46,,,0,1,0,0,,RUDOLPH WINE BAG
53059,BLACK 3 BOTTLE BOX,0,,3.99,28,429,46,,,0,1,0,0,,BLACK 3 BOTTLE BOX
53061,SHOCK TOP PRETZEL WHEAT CASE,6,,2,-1,607,21,1,,0,1,0,2,74215,SHOCK TOP PRETZEL WHEAT CASE SINGLE
53062,SHOCK TOP APPLE WHEAT NR CASE,6,,2,-2,607,21,1,,0,1,0,2,89568,SHOCK TOP APPLE WHEAT NR CASE SINGLE
53068,WINTER PLAID GIFT BAG,0,,1.99,1,432,46,,,0,1,0,0,,WINTER PLAID GIFT BAG
53069,BLAIRS FF15 ROOTS HOT SAUCE,0,,18.99,1,432,46,,,0,1,0,0,,BLAIRS FF15 ROOTS HOT SAUCE
53072,BASEBALL BOTTLE STOPPER,0,,6.99,1,429,46,,,0,1,0,0,,BASEBALL BOTTLE STOPPER
53082,TWO ROADS LIL' HEAVEN CAN SNG,6,,2.5,0,607,21,1,,0,1,0,2,73207,TWO ROADS LIL' HEAVEN CAN SNG SINGLE
53083,SOUTHERN TIER CHOKLAT CASE,6,,4.99,0,607,21,1,,0,1,0,2,84048,SOUTHERN TIER CHOKLAT CASE SINGLE
53084,SOUTHERN TIER CREME BRULE SNG,6,,4.99,3,607,21,1,,0,1,0,2,77978,SOUTHERN TIER CREME BRULE SNG SINGLE
53085,HOMEGROWN PUNCH DRUNK,0,,6.99,4,432,46,,,0,1,0,0,,HOMEGROWN PUNCH DRUNK
53098,BOULEVARD B.B. QUAD 750ML,0,,12.99,-3,607,21,,7,0,1,0,0,,BOULEVARD B.B. QUAD 750ML [BOURBON BARREL QUAD ] 750 ML
53142,FUNYUNS FLAMIN HOT,0,,1.09,0,430,46,,,0,1,0,0,,FUNYUNS FLAMIN HOT
53151,DEER CAMP 12 GAUGE GINGER,0,,5.99,1,430,46,,,0,1,0,0,,DEER CAMP 12 GAUGE GINGER
53158,WOODFORD RES BOURB BALLS 8OZ,0,,19.99,11,430,46,,28,0,1,0,0,,WOODFORD RES BOURB BALLS 8OZ 8 OZ
53165,LAYS BBQ,0,,1.09,4,430,46,,,0,1,1,0,,LAYS BBQ
53190,BLAIR'S DEATH SUDDEN DEATHSAUC,0,,8.99,8,430,46,,,0,1,0,0,,BLAIR'S DEATH SUDDEN DEATHSAUC
53198,TOSTITOS HOT SALSA,0,,3.29,0,430,46,,,0,1,0,0,,TOSTITOS HOT SALSA
53207,TWO ROADS LIL' HEAVEN CAN CASE,6,,36.99,0,607,21,8,,0,1,0,0,73207,TWO ROADS LIL' HEAVEN CAN CASE 24-PACK
53208,TWO ROADS LIL' HEAVEN CAN 12PK,6,,19.99,0,607,21,6,,0,1,0,1,73207,TWO ROADS LIL' HEAVEN CAN 12PK 12-PACK
53215,LEONARD KREUSCH ZELLER SCHWARZ,0,2016,9.99,14,381,35,,7,0,1,0,0,,LEONARD KREUSCH ZELLER SCHWARZ 750 ML 2016
53219,DONNHOFF NORHEIM KIRSCH SPAT13,0,,39.99,10,383,35,,7,0,1,0,0,,DONNHOFF NORHEIM KIRSCH SPAT13 750 ML
53234,ALLAGASH TIARNA ,0,,12.99,0,607,21,,5,0,1,0,0,,ALLAGASH TIARNA  375 ML
53237,MICHEL SCHLUMBERGER CHARD,0,,13.99,0,320,30,,7,0,1,0,0,,MICHEL SCHLUMBERGER CHARD 750 ML
53241,COLORADO GUANABARA 20.3OZ SNG,0,,7.99,1,607,21,,,0,1,0,0,,COLORADO GUANABARA 20.3OZ SNG
53244,SOUTHERN TIER HELLES 12OZ CASE,6,,2.5,0,607,21,1,15,0,1,0,2,74913,SOUTHERN TIER HELLES 12OZ CASE 12 OZ SINGLE
53251,GRAHAM BECK GAMEKEEPER RES CAB,0,,14.99,0,551,39,,7,0,1,1,0,,GRAHAM BECK GAMEKEEPER RES CAB 750 ML
53263,THE HILT OLD GUARD CHARD 2008,0,,42.99,2,320,30,,7,0,1,0,0,,THE HILT OLD GUARD CHARD 2008 750 ML
53266,PETER MICHAEL CHARD CARRIER 13,0,,89.99,1,320,30,,7,0,1,0,0,,PETER MICHAEL CHARD CARRIER 13 750 ML
53302,BAREFOOT MERLOT 187ML CASE,6,,39.99,2,315,30,8,3,0,1,0,0,70456,BAREFOOT MERLOT 187ML CASE 187 ML 24-PACK
53306,FRANK FAMILY ZINFANDEL,0,,29.99,2,317,30,,7,0,1,0,0,,FRANK FAMILY ZINFANDEL 750 ML
53311,TURLEY PESENTI ZIN 2015,0,,44.99,6,317,30,,7,0,1,0,0,,TURLEY PESENTI ZIN 2015 750 ML
53312,TURLEY PESENTI ZIN 2013,0,,44.99,4,317,30,,7,0,1,0,0,,TURLEY PESENTI ZIN 2013 750 ML
53317,SANFORD FLOR DE CAMPO CHARD,0,,14.99,12,320,30,,7,0,1,0,0,,SANFORD FLOR DE CAMPO CHARD 750 ML
53319,AU CONTRAIRE RUSS RIVER CHARD,0,,19.99,12,320,30,,7,0,1,0,0,,AU CONTRAIRE RUSS RIVER CHARD 750 ML
53328,YUENGLING LAGER BBQ SAUCE,0,,5.99,-5,432,46,,,0,1,0,0,,YUENGLING LAGER BBQ SAUCE
53337,SLYFOX ODYSSEY CAN SNG,6,,2.5,0,607,21,1,,0,1,0,2,90760,SLYFOX ODYSSEY CAN SNG SINGLE
53356,SCREECH SPICED RUM ,0,,19.99,1,283,23,,7,0,1,0,0,,SCREECH SPICED RUM  750 ML
53364,HIJOS VILLA REPOSADO TEQ RIFLE,0,,109.99,3,548,25,,7,0,1,0,0,,HIJOS VILLA REPOSADO TEQ RIFLE 750 ML
53365,NEW HOLLAND HATTER ROYALE HOPQ,0,,29.99,7,288,25,,7,0,1,0,0,,NEW HOLLAND HATTER ROYALE HOPQ 750 ML
53367,CLASE AZUL REPOSADO ,0,,89.99,5,548,25,,7,0,1,0,0,,CLASE AZUL REPOSADO  750 ML
53370,PATRON EXTRA ANEJO 5 ANOS ,0,,299.99,1,547,25,,7,0,1,0,0,,PATRON EXTRA ANEJO 5 ANOS  750 ML
53377,CIELO REPOSADO ,0,,39.99,0,548,25,,7,0,1,0,0,,CIELO REPOSADO  750 ML
53379,AK-T BLANCO 1.0,0,,59.99,0,287,25,,8,0,1,0,0,,AK-T BLANCO 1.0 1 LT
53380,AK-T REPOSADO 1.0,0,,64.99,1,548,25,,8,0,1,0,0,,AK-T REPOSADO 1.0 1 LT
53381,GRAND LOVE EXTRA ANEJO ,0,,94.99,2,547,25,,7,0,1,0,0,,GRAND LOVE EXTRA ANEJO  [EXTRA  ANEJO] 750 ML
53382,GRAND LOVE BLANCO ,0,,83.99,2,287,25,,7,0,1,0,0,,GRAND LOVE BLANCO  750 ML
53383,GRAND LOVE EXTRA BLK ANEJO ,0,,94.99,2,547,25,,7,0,1,0,0,,GRAND LOVE EXTRA BLK ANEJO  [EXTRA BLACK ANEJO] 750 ML
53384,CORAZON ANEJO EX SAZERAC RYE,0,,76.99,5,547,25,,7,0,1,0,0,,CORAZON ANEJO EX SAZERAC RYE 750 ML
53386,GRAND SLAM TEQUILA BASEBALL ,0,,74.99,2,548,25,,8,0,1,0,0,,GRAND SLAM TEQUILA BASEBALL  1 LT
53388,2012 LUNA NUEVA REPOSADO ,0,,41.99,0,548,25,,7,0,1,0,0,,2012 LUNA NUEVA REPOSADO  750 ML
53389,LUNA NUEVA SILVER ,0,,34.99,0,287,25,,7,0,1,0,0,,LUNA NUEVA SILVER  750 ML
53393,MENDOCINO FARMS SYRAH FAIRBURN,0,,35.99,2,318,30,,7,0,1,0,0,,MENDOCINO FARMS SYRAH FAIRBURN 750 ML
53395,FICKLIN HAZELNUT PORT ,0,,16.99,9,326,30,,6,0,1,0,0,,FICKLIN HAZELNUT PORT  500 ML
53396,FICKLIN CHOCOLATE PORT ,0,,16.99,4,326,30,,6,0,1,0,0,,FICKLIN CHOCOLATE PORT  500 ML
53402,JUSTIN JUSTIFICATION ,0,2014,51.99,9,319,30,,7,0,1,0,0,,JUSTIN JUSTIFICATION  750 ML 2014
53406,PAHLMEYER RED 2013,0,,229.99,6,319,30,,7,0,1,0,0,,PAHLMEYER RED 2013 750 ML
53408,AIRFIELD CHARDONNAY '10 ,0,,12.99,0,334,59,,7,0,1,1,0,,AIRFIELD CHARDONNAY '10  750 ML
53413,GRAND MAYAN ULTRA ANEJO ,0,,99.99,2,547,25,,7,0,1,0,0,,GRAND MAYAN ULTRA ANEJO  750 ML
53414,ALLAN SCOTT SAUV BLANC 2012,0,,14.99,0,396,38,,7,0,1,1,0,,ALLAN SCOTT SAUV BLANC 2012 750 ML
53429,MOUNT EDEN ESTATE CAB 08,0,,54.99,11,314,30,,7,0,1,0,0,,MOUNT EDEN ESTATE CAB 08 750 ML WA94
53433,PETER MICHAEL LES PAVOTS 2012,0,,175.99,6,314,30,,,0,1,0,0,,PETER MICHAEL LES PAVOTS 2012
53434,DOMINUS ESTATE NAPA 2012,0,,269.99,4,314,30,,7,0,1,0,0,,DOMINUS ESTATE NAPA 2012 750 ML WA99
53438,O'SHAUGHNESSY CAB HOW MTN '12,0,,89.99,6,314,30,,7,0,1,0,0,,O'SHAUGHNESSY CAB HOW MTN '12 750 ML
53441,ARROWOOD CABERNET 2009,0,,29.99,4,314,30,,7,0,1,0,0,,ARROWOOD CABERNET 2009 750 ML
53442,RIDGE ESTATE CABERNET 2012,0,,49.99,16,314,30,,7,0,1,0,0,,RIDGE ESTATE CABERNET 2012 750 ML
53446,SMOOTH AMBLER REVELATION RUM,0,,59.99,5,282,23,,7,0,1,0,0,,SMOOTH AMBLER REVELATION RUM 750 ML
53467,ALLAGASH MIDNIGHT BRETT ,0,,12.99,0,607,21,,5,0,1,0,0,,ALLAGASH MIDNIGHT BRETT  375 ML
53469,ALLAGASH GOLDEN BRETT ,0,,11.99,0,607,21,,5,0,1,0,0,,ALLAGASH GOLDEN BRETT  375 ML
53487,DOGFISH 61 MIN IPA CASE,6,,3.99,0,607,21,1,,0,1,0,2,70063,DOGFISH 61 MIN IPA CASE SINGLE
53492,VALENZANO SHAMONG WHITE,0,,8.99,0,639,61,,7,0,1,0,0,,VALENZANO SHAMONG WHITE 750 ML
53504,CROP ORGANIC CUCUMBER VODKA,0,,23.99,4,289,26,,,0,1,0,0,,CROP ORGANIC CUCUMBER VODKA
